cluster,app,keyword,popularity,competitiveness,num_apps,rank,importance
education-codage,Tynker,roc kidentifier,,,207,10,
education-codage,Tynker,python for begginers,,,204,25,
education-codage,Tynker,classes added,,,218,19,
education-codage,Tynker,barbie me,,,213,102,
education-codage,Tynker,coding drills,,,227,8,
education-codage,Tynker,presskit prompts,,,225,19,
education-codage,Tynker,python for kids,,,211,6,
education-codage,Tynker,javascript for kids,,,236,35,
education-codage,Tynker,robotics for kids,,,205,10,
education-codage,Tynker,TOZO-Tech Around You,,,136,21,
education-codage,codeSpark,steam,71,98,248,161,7.36
education-codage,codeSpark,learning games for: kids,55,90,248,228,5.37
education-codage,codeSpark,snoopy,38,78,138,137,4.06
education-codage,codeSpark,coding game,29,69,248,14,5.28
education-codage,codeSpark,scratchjr,22,72,170,8,4.85
education-codage,codeSpark,coding games,19,54,244,14,3.46
education-codage,codeSpark,coding games for kids,9,54,247,2,4.13
education-codage,codeSpark,clode,8,55,247,238,0.78
education-codage,codeSpark,koder,7,65,232,117,0.77
education-codage,codeSpark,lightbot,7,,201,9,1.48
education-codage,codeSpark,hopscotch,7,53,97,93,0.80
education-codage,codeSpark,kids coding,6,43,246,2,2.75
education-codage,codeSpark,fore,6,,237,70,0.73
education-codage,codeSpark,kodable,6,41,42,27,0.91
education-codage,codeSpark,code master,5,,231,26,0.76
education-codage,codeSpark,free coding,5,,245,16,0.87
education-codage,codeSpark,steem,5,95,248,143,0.53
education-codage,codeSpark,codespark academy,5,70,249,1,5.00
education-codage,codeSpark,coding for kids,5,48,246,2,2.29
education-codage,codeSpark,hopster coding safari for kids,5,,204,2,2.29
education-codage,codeSpark,code karts,5,,248,235,0.49
education-codage,codeSpark,free coding for kids,5,,249,1,5.00
education-codage,codeSpark,coding kids,5,40,246,2,2.29
education-codage,codeSpark,hour of code,5,81,248,10,1.02
education-codage,codeSpark,kid coding,5,40,248,4,1.49
education-codage,codeSpark,code program for kids,5,40,239,6,1.24
education-codage,codeSpark,kid-friendly programming,5,43,246,95,0.57
education-codage,codeSpark,tynker,5,,59,46,0.67
education-codage,codeSpark,coding apps for kids,5,42,239,2,2.29
education-codage,codeSpark,kids programming,5,73,243,7,1.16
education-codage,codeSpark,learn computer,5,,214,16,0.87
education-codage,codeSpark,english learning app for kids,5,,244,77,0.60
education-codage,codeSpark,family dinner games,5,,226,143,0.53
